"Length","Symbol","logFC","unshrunk.logFC","logCPM","PValue","FDR"
11933,"Speg",2.00784176579097,2.0079607402846,6.01583856570149,7.01376904467289e-09,1.28230349083939e-06
3058,"Ehd2",2.44400313887427,2.44404243528482,8.0098361738952,7.03977658552107e-09,1.28230349083939e-06
1657,"Rhov",-4.72552975238559,-4.76639751412217,5.45245103698973,7.68010070331332e-09,1.34335007174255e-06
15410,"Ryr3",3.02674935527994,3.02797195174649,3.75441552680356,7.68728645340329e-09,1.34335007174255e-06
3962,"Ppm1l",3.14445774065741,3.14511841734398,5.0450347871017,7.75026525243505e-09,1.34335007174255e-06
3849,"Pigr",5.74027470899059,5.75430933474642,8.97634156587815,7.83724525124587e-09,1.34335007174255e-06
5171,"Ntrk3",2.92421398769748,2.92430460550019,7.61967023806857,7.93892510070875e-09,1.34335007174255e-06
1289,"Igfbp6",2.63583401382708,2.63656838973901,3.68345415011563,7.99958871822446e-09,1.34335007174255e-06
4086,"Spaar",3.95033336057741,3.95907233057439,2.29676334910233,8.02687466622986e-09,1.34335007174255e-06
1597,"Csn3",3.1726216297208,3.17279281158947,13.4606078963203,8.06095797917652e-09,1.34335007174255e-06
2992,"Lad1",-2.47154646607967,-2.47371798210585,4.95038195981402,8.21544420673563e-09,1.35468351051067e-06
1986,"Apol10b",2.11737421631232,2.11811019008624,3.96284374955226,8.5339871168196e-09,1.39255112692687e-06
6045,"Daam2",2.49538926679617,2.49571094272974,5.12350563079676,8.94328661470866e-09,1.43068367029356e-06
2839,"Nrg2",2.33235024289928,2.33279927175945,4.50318630128496,9.02651207187616e-09,1.43068367029356e-06
5984,"Itga1",2.55762891618595,2.55777805913029,6.34060283113846,9.04166507239469e-09,1.43068367029356e-06
2421,"Gm21451",4.19408532742324,4.19762180954463,3.35047458482483,9.49406312656637e-09,1.48724498877662e-06
1658,"Spp1",3.04101863135919,3.04136271962924,12.962879589918,9.779228412627e-09,1.50409089398653e-06
5008,"Malt1",-1.96403511191571,-1.9642071817648,5.51804236502929,9.79363365379035e-09,1.50409089398653e-06
2068,"Wnt6",2.02055876974041,2.02078907787335,5.06851691334487,9.91641998476684e-09,1.5081623209842e-06
7056,"Dysf",2.08778476752279,2.08800545371998,5.14307458966692,1.05341734800948e-08,1.57716726695906e-06
8102,"Bcat1",-3.83456324100546,-3.84255219148251,1.74400513586526,1.05715009914268e-08,1.57716726695906e-06
2721,"Pth1r",3.19421197244765,3.20219048099739,1.326728765828,1.17812182356597e-08,1.74106399680764e-06
1587,"Tstd3",3.45480827534704,3.46924826147208,0.912779507166634,1.29720576679374e-08,1.8991334894228e-06
1607,"Popdc1",3.43090214486957,3.43681653589082,2.32674907305386,1.38282657862968e-08,2.00573873650315e-06
810,"Pcbd1",2.3849187081752,2.38621516197908,3.17494886655043,1.42153796263965e-08,2.04297176006882e-06
7930,"Fcgbp",-4.97687423419212,-4.97927260831987,9.55885852001332,1.45114163533425e-08,2.06655761068282e-06
