"Length","Symbol","logFC","unshrunk.logFC","logCPM","PValue","FDR"
1633,"Gm6034",-0.872916637209869,-0.886203842678794,-1.17161228149736,0.272408230277868,0.619400425268071
438,"Gm8692",-0.575541866519439,-0.57566298454525,4.80335637325708,0.272433382068114,0.619400425268071
3352,"Zfp526",-0.569996575985965,-0.570384647667377,2.53348925404886,0.272668721822203,0.619761513554946
1435,"Tmem74b",-1.96626732690518,-2.11154070167549,-0.0955850706457365,0.272671327891522,0.619761513554946
8427,"Mcc",-0.573736717734742,-0.573876669122026,3.78863319621037,0.273035983163266,0.620413062976378
2013,"Ifit3b",1.23291777716277,1.27997335943823,-1.71043857236701,0.27303719477556,0.620413062976378
3595,"Cyp2j6",-0.573476071842198,-0.573916676619637,3.33666681883326,0.273171851757094,0.620629014905711
1273,"Alyref2",-0.588948889025787,-0.59086503678299,0.697654832877764,0.273550955828896,0.621377835298724
4682,"Itgam",-1.41193361229187,-1.47463992443802,-1.82349415552284,0.273580780724884,0.621377835298724
2232,"Spsb4",-1.69288122109477,-1.76215624573056,0.637684283730877,0.273870875962573,0.621946545658698
8080,"Eml6",-1.02000677869901,-1.03035703047737,1.54374231688374,0.273971909905605,0.622085804996565
5456,"Adarb2",-3.27293315591242,-144269479.754558,-2.04893106031936,0.274141150556635,0.622222074272594
1424,"Hoxd8",1.08095605408852,1.10993297516412,-0.171583522662067,0.274145442501385,0.622222074272594
953,"Utp11",-0.573784726017033,-0.574001445475344,4.13317713194134,0.274158921846999,0.622222074272594
2415,"Zfp821",-0.57473113032455,-0.574856735798606,4.60436670599085,0.274190806173234,0.622222074272594
3273,"Smu1",-0.576719212573439,-0.576767717900148,5.91209636802684,0.274270172929285,0.622302255447696
5438,"Gigyf1",-0.572041391212937,-0.572133563295639,5.17825476615215,0.274305590415981,0.622302255447696
1059,"Pfdn4",-0.573338821979937,-0.57353370375799,4.08871978658332,0.274455111072956,0.62254332616728
4031,"Ppp2r2c",-1.96631801411659,-2.11159141754871,-0.0374026413889435,0.274491334429454,0.62254332616728
3909,"Zfp595",0.613621333741375,0.616731818234485,0.662287433626314,0.274533189513106,0.622548120110423
6144,"Cltc",-0.573973520948717,-0.573978455309166,8.89884004106217,0.275129736556664,0.623810583754545
1596,"Efna4",-0.599072617673855,-0.600436751486453,2.16745158256844,0.275477273126809,0.624508174172425
2098,"Btbd6",-0.566746319481179,-0.567291630173062,2.73653925021626,0.27578549037594,0.625038728200321
1865,"Rab40b",0.566773696707558,0.567776831505091,1.39071365888878,0.275791106882899,0.625038728200321
1768,"Gpatch4",-0.568874554581547,-0.569117951828203,3.53207276737072,0.275927039245249,0.625184549987912
2183,"Ache",3.0041343490216,144269479.451199,-0.823268757306213,0.275935268344489,0.625184549987912
1323,"Gm19691",-0.881378599522131,-0.889181147738082,0.142972333168497,0.276339969579223,0.626010936147293
805,"Ptgds",-0.645177855341253,-0.650845767415794,-1.39375096011362,0.276516507130053,0.626320284006981
2982,"Cnot7",-0.576105835984084,-0.576155087383487,6.09739496691665,0.276589232978816,0.626353491717671
1614,"Rsph3b",-0.565896702193013,-0.566848596662039,1.99271581357592,0.276611136655145,0.626353491717671
11027,"Pappa",0.638127818460639,0.638433670030707,5.28981038232882,0.276745319209644,0.62656676187586
2118,"Ipp",0.567265236600851,0.567584328805255,2.79245916638678,0.276903371602378,0.626834005224169
680,"Spink8",1.39734176116736,1.43137280058659,-1.65962159475463,0.277010760912096,0.626986500460624
7751,"Chl1",3.0041343490216,144269479.451199,0.411911122423326,0.277337241324566,0.627634771070403
1501,"Cyp20a1",0.572600929677723,0.572749966538802,3.92323512620448,0.277513234728474,0.6278889188617
3060,"Elmo3",-0.571095412929984,-0.571214531775523,4.72727113867338,0.277557162105135,0.6278889188617
5014,"Sema4f",-3.27347874999658,-144269479.755104,-1.69229454148595,0.277569790176653,0.6278889188617
3075,"Ciao1",0.572614405993534,0.572722489669925,4.66285614499176,0.277898400397614,0.628485870676497
8502,"Rif1",0.570432401979711,0.570481072537875,5.72058937634618,0.277915422276446,0.628485870676497
4450,"Vps39",0.568327370526737,0.568454245226574,4.33057042709273,0.277954044816264,0.628485870676497
729,"Gm10752",-1.04933121399823,-1.07039636721151,0.451339888846991,0.278146351856438,0.628829932433411
2632,"Cdh6",-3.8070284722093,-144269480.339263,1.46962047072644,0.278386958051634,0.629283073286991
2616,"Mgat2",0.573160734226104,0.573195388261451,6.46860754420694,0.278490326280173,0.629425906965648
3533,"Pcdhb5",-0.603576619133701,-0.605572312180649,1.36002869218504,0.279031670814941,0.630558442486448
4769,"Castor2",0.634410358771399,0.635844057597482,2.65297340374139,0.279130855158799,0.630691597585835
7593,"Nckap5",0.64549838144023,0.647175843173817,3.33499984548649,0.279193239481725,0.630741577225443
1498,"Wdr55",-0.572362552367451,-0.572492571852607,4.23759169638912,0.279311918026973,0.630918701642758
3202,"LOC100503212",0.839467779794525,0.84760496890112,-0.791704746016765,0.27944589881991,0.631130335209615
12272,"Dnah7a",-3.27293315591242,-144269479.754558,-0.173032077584104,0.279488900144567,0.631136459674881
456,"Gm15483",-0.615428622872119,-0.618267132832982,0.378623776027441,0.279764249774274,0.63153697139415
2763,"Zfp97",0.65937264466486,0.662488669709002,0.430998420128988,0.279807320990971,0.63153697139415
4300,"Ctr9",-0.573125254562098,-0.573206022354399,5.74781649436982,0.279845376739781,0.63153697139415
2243,"Pik3ip1",-0.591765346133507,-0.593199347734872,3.23492442829135,0.279853037537565,0.63153697139415
1767,"C9",-0.56333085269658,-0.56433563942049,0.430681821826494,0.279867836285872,0.63153697139415
3256,"Ankrd29",-1.75237143324736,-1.88999445870604,3.08510791249182,0.279969275438522,0.631588421993207
2471,"Tktl1",-1.41145285073124,-1.47415872002892,0.798907576167075,0.280006566344399,0.631588421993207
1630,"Ppil3",-0.568005771057955,-0.568373534826849,3.18191518973359,0.28001728999823,0.631588421993207
2932,"Tab1",0.568809134948456,0.569025161974878,3.69423290011868,0.280051910575475,0.631588421993207
104320,"Ttn",-0.59723515104959,-0.600393043697431,0.359680063437606,0.280223393186789,0.631884188033835
9355,"Insr",0.570837026841366,0.570892016493843,5.82592723335677,0.280323108322688,0.632018061582457
1920,"Spata1",-0.585250990057693,-0.588224294856555,1.33630695567437,0.280458208390129,0.632231664186411
2168,"Lgals3bp",-0.563859276710068,-0.564160559969036,3.1564115728459,0.280672147258937,0.632622904577157
811,"Mettl26",-0.572128643840002,-0.5722403451452,4.2694819913855,0.280739006627208,0.632630865788971
78,"Mir677",-1.18316538634099,-1.2116096388481,-1.25915776491282,0.280777313468182,0.632630865788971
1058,"9130015A21Rik",-3.27347874999658,-144269479.755104,-1.75515888421405,0.280796834333273,0.632630865788971
2455,"Klhl40",-0.936608197085191,-0.948809276479075,0.398389136875879,0.280951713795682,0.632888782946413
