"Length","Symbol","logFC","unshrunk.logFC","logCPM","PValue","FDR"
3317,"Zfp219",-0.715066045461814,-0.715204738747072,5.50247927929774,0.048463749369978,0.119013110813718
2753,"Zfp950",0.782358139014921,0.782938163844372,2.43372946872498,0.0484784299713073,0.11903050242955
7604,"Zfp827",-0.708676371956696,-0.708855960036957,5.3886485304008,0.0485828510144889,0.119268196386455
2271,"Ccdc126",0.817510437363459,0.818849188797775,1.9333674190379,0.0486240527976203,0.119346139312429
2103,"Nicn1",-0.836008942478415,-0.836795195633758,3.24239947049217,0.0486298376783424,0.119346139312429
3534,"Dcaf12l1",-0.974932099209202,-0.977653977315189,0.888856076918109,0.0486564487488715,0.11939274273983
2748,"Sbspon",-3.22244790686221,-3.39510871136945,3.3347995272882,0.0486845881811686,0.119443081262021
2454,"Zfp277",-0.734995924413954,-0.735269258625994,3.84598537705708,0.0486941488901849,0.119447829997612
615,"H2bc8",0.936744578290156,0.937572201834494,1.62381743507602,0.0487760731366771,0.119630058820424
3208,"Rasal1",-0.834247511888376,-0.834490040864773,3.81698471810946,0.0487859382610217,0.119635523302897
2476,"Bop1",0.743701467683711,0.743759581229352,5.91962595546591,0.0488251681806486,0.1197129847472
622,"Pfdn2",-0.73677936895439,-0.736969941786799,4.42392113020898,0.0488483930152601,0.119741364801958
1969,"Tsbp1",-1.3663597352357,-1.38422737737782,-1.7883214537879,0.0488520307979134,0.119741364801958
2760,"Ccdc137",-0.752822390311507,-0.753043806752605,4.41040639382546,0.0488712351084567,0.119769696178657
4439,"Tor1aip1",-0.696769640625999,-0.696820863943622,6.53293800734444,0.0489142758292918,0.119848550231451
2357,"Itgbl1",1.48320381176013,1.50006922703921,-0.338357240822703,0.0489187124276985,0.119848550231451
2528,"Foxo6",-1.76442325446979,-1.77884641700852,1.13603109491112,0.0489786939349952,0.11997673815351
1408,"Tmem191",-1.05895646116954,-1.06138403750934,1.43140192984018,0.0490082492984553,0.120030366676095
2182,"Gypc",2.04588769561366,2.12853234952264,1.5013484236672,0.0490314730796002,0.120068473627003
8257,"Kif1a",1.09335082184858,1.09852322201016,3.25250726051652,0.0490457046759621,0.120084552008275
2117,"Zfp457",1.40745917345027,1.42880956724972,-1.35026300327169,0.0493120681204968,0.120717853900232
2740,"Msantd4",-0.748657037190761,-0.748899490248484,4.34774855445848,0.0493667416968335,0.12083281385639
9227,"Slc7a11",0.860939855194152,0.861361728677038,5.1195866083934,0.0494226003771781,0.120950638167239
4019,"Fbxw11",-0.682435334290244,-0.682468658119982,6.70795660977776,0.0494584373645345,0.121019434757175
2059,"Orc5",0.77349286524789,0.773895134640569,3.36261831291801,0.0495351211260292,0.121188141877128
4953,"Ankrd27",-0.720113990400755,-0.720241505152293,5.18967972403116,0.0496004033926146,0.121328906799704
3754,"Gm16170",0.839383136238867,0.840313451627491,1.9808035402017,0.0496179630127629,0.121352910319271
1786,"Calhm5",1.48403842812445,1.50090469230974,1.34150841536864,0.0496436705764903,0.121396831030397
4707,"Ptpn4",-0.741950596185665,-0.742166160685,4.35710022817344,0.0497573609833891,0.121655854503635
2870,"Aasdhppt",0.755900561293523,0.756088855207256,4.43040668313014,0.0499717164570847,0.122160883005654
711,"Cops9",0.735490329414859,0.735610448931003,4.90889818002885,0.0500772717376345,0.122399822401318
1970,"Jam3",1.05440622735361,1.05980910977547,1.60605347384882,0.0500950324946227,0.122424131673676
944,"Tmem219",0.71083711151606,0.711032789235552,3.88584474176127,0.0501817582855238,0.12261694642688
843,"Psors1c2",-0.948131075555339,-0.951429354442523,0.543224185080019,0.0502240525360543,0.122694996012871
883,"Myl4",0.961741282650928,0.967479443467315,0.98481342798009,0.0502345755248665,0.122694996012871
5264,"Gm12185",2.19722543185114,2.26578586519285,-1.32050398627057,0.0502371978567862,0.122694996012871
1172,"Bdh2",-5.30562655444894,-144269481.907803,-0.650329972697026,0.0502756580447287,0.122769786947884
1718,"Ap4m1",-0.758724337290682,-0.758947122413353,4.0534912188141,0.0503216804688368,0.122859203135157
7196,"Usp37",-0.802383136381279,-0.802505164185383,5.68508998624943,0.0503279608374277,0.122859203135157
4417,"Zfp706",0.697987771936843,0.698037087840069,6.02567725980104,0.050526451078309,0.123324533521613
3272,"Nek6",-0.724275067919043,-0.724395731914547,4.90168037453084,0.0505429710153542,0.12334563654082
4086,"Spaar",-1.46728098584019,-1.48178479085347,2.29676334910233,0.05056034631531,0.123368820098027
2677,"Ldb1",-0.702225901722213,-0.702266192537622,6.86536840261041,0.0505798533578072,0.123397197142197
2819,"Dynll2",0.697935123884363,0.697955251629797,7.66241618170198,0.0506117717403116,0.123455839973837
2660,"Zfp94",-1.20730066387216,-1.21785792898068,0.37491262525018,0.0506755058962189,0.123592059764015
2812,"Rbm39",-0.686478832250574,-0.686490305685389,8.28230228162097,0.0507759400713123,0.123816873058645
4236,"Zfp574",-0.779023692668256,-0.779252322172241,4.67561019699891,0.050785147878944,0.123816873058645
351,"Gm10573",-1.79089534848514,-1.82694728289724,-1.67822615450203,0.050791396506534,0.123816873058645
3302,"Scarf2",-0.850331672406217,-0.850828268266434,4.75872393061224,0.0508153703703787,0.123856041209271
8936,"Rufy2",-0.770283090621054,-0.770689758097776,3.75708392991458,0.050839995646174,0.123896784660441
6853,"Atxn7",-0.718999640474185,-0.719063415163225,6.59663143062306,0.0508519531965101,0.123906649062581
5394,"C4b",-0.96212209803723,-0.96227828856795,5.96378843010727,0.0509354633774713,0.124090829519143
1415,"Ckm",-2.11760980077125,-2.19455308224963,-1.87535231783341,0.0509641527803167,0.124141417089669
1929,"Ndp",-5.30562655444894,-144269481.907803,0.663147760156168,0.0510391298404714,0.124304721540887
4163,"Sphk2",0.771159738728816,0.771339123282135,4.34649936981991,0.051079403211623,0.124379480941477
991,"A230083G16Rik",-1.34428918640639,-1.35083001319914,1.78725877423473,0.0510868658789411,0.124379480941477
2493,"Mknk1",0.75126964571328,0.75148759325009,4.16337418486778,0.0510936456979512,0.124379480941477
1053,"Spata9",1.18387741010837,1.19579452041833,-0.889374525437871,0.0511888873615579,0.124591970248416
1930,"Mmachc",0.818700250138794,0.81922696761761,2.85037614536673,0.051278670362248,0.124791109402612
1698,"Sf3a3",-0.727809788582224,-0.727977918553661,4.73758311571767,0.051295937218456,0.124813739752581
7115,"Nalcn",-1.0653362284403,-1.06857947089009,1.64433325534765,0.0513649802306066,0.124962325720213
1319,"4833417C18Rik",-2.70675695343971,-2.87101500086335,-1.66549549001153,0.0514052364595204,0.125035456189404
1825,"Agxt2",-1.2031756241307,-1.2104239952336,-0.930675223831233,0.0514110037226907,0.125035456189404
4487,"Stat3",-0.728440272915556,-0.728446422106719,9.78204772151027,0.0514203090421861,0.125038674502615
1176,"Gm4425",-1.99081951175855,-2.04118295903065,-1.49825590906684,0.0514662923706334,0.12513106782337
6673,"Pkd1l3",-0.971942798361751,-0.974900478343763,1.3991535396585,0.0515029875404321,0.12520085347934
2013,"Ifit3b",2.53824807975042,2.71306543658085,-1.71043857236701,0.051531455469464,0.125250620625159
8986,"Cbx5",0.74297710956577,0.743042798783919,5.36291208042171,0.0515419012954221,0.125256575208313
1742,"Mfsd5",-0.708420675006252,-0.708643955208492,4.05568702147111,0.0515714949186464,0.125309053497843
3053,"Cyp39a1",-0.895330995887902,-0.895715429048391,3.27546179342508,0.0516013891131343,0.125333118047539
2721,"Pth1r",-4.34228214206145,-144269480.908443,1.326728765828,0.0516071787984466,0.125333118047539
1271,"Gar1",-0.748836990636309,-0.74904694521288,4.36951946967475,0.0516075866846051,0.125333118047539
2419,"Slc16a7",-1.0253855905819,-1.02828035853894,2.97221664715266,0.0516134021401004,0.125333118047539
4989,"Il16",-1.59224290381177,-1.6261703101783,0.622039000977087,0.0516704418649995,0.125452181000499
1355,"Ctss",-1.93772968152307,-1.98746180228124,-0.144069199508298,0.0518531048997897,0.125876164304232
3087,"Rbm5",-0.714592663053021,-0.714647403572974,6.13144748862081,0.0520455890727571,0.126323853861906
2618,"Hacl1",-0.89123310999551,-0.892447337420231,2.43391450155788,0.0520680814254982,0.126358868401306
3448,"Gemin4",-0.860254767715458,-0.86094367188973,4.97643140964655,0.0520857468214609,0.126376821017736
1721,"Opn3",0.829484672084935,0.830451220007335,1.78979010980572,0.0520916140000972,0.126376821017736
164,"Snora81",-0.974229287173028,-0.975880971084374,1.91844987090526,0.0521004955239589,0.126378795661632
1334,"Aarsd1",0.748123120319085,0.748269131321914,4.36384628601981,0.0521210794649239,0.126409151543278
8220,"Il17rd",-1.00994448526042,-1.01317017540201,1.9316594200268,0.0521417821867898,0.12643978606131
2394,"Adra1d",-5.04985577932239,-144269481.644757,-1.05383744387408,0.0521657188808948,0.126478252015047
816,"Gm3609",-1.82398085136968,-1.87229195673922,-1.73373687996438,0.0522193382098675,0.126587026511974
9486,"Chd5",-2.7087071852809,-2.87296750602849,0.0267698353768918,0.052226744484321,0.126587026511974
5506,"Exo1",0.906427273114167,0.90713003848963,1.88650428812322,0.052239820049531,0.126599130735752
2461,"Casq2",2.5936000398786,2.71335455984084,5.46464437832231,0.0522619062663153,0.126633064448852
7476,"Srrm4",-2.61563627081979,-2.77806054409928,1.97063940338412,0.0522835097066686,0.126665818056753
2294,"Nhlrc1",-1.08316338822777,-1.08594214292767,2.11719407318434,0.0523139959245473,0.126720078267826
946,"2010204K13Rik",-1.25120281637453,-1.26033223455229,-0.0199235271386851,0.0523847142689286,0.126871760826031
2873,"Nup35",0.80213283982574,0.803336991439177,1.3009620241171,0.0524388968301635,0.126952871231796
5102,"Adam11",-1.12438780201311,-1.13230243499686,0.4988646134305,0.052439328337372,0.126952871231796
6296,"Ino80",-0.731107825725913,-0.731167344549231,6.31556614618345,0.0524455730483249,0.126952871231796
5218,"Pabpc4l",2.53824807975042,2.71306543658085,-0.406076288013566,0.0524506212966604,0.126952871231796
2412,"Zfp819",-4.90351121854303,-144269481.493583,-1.02396849957198,0.0524769861334546,0.126997062842664
2846,"Gal3st2",-2.51797163320089,-2.67830258033484,-0.780585465229299,0.0525395453204247,0.127128819500224
354,"Rpl34-ps2",-0.855502790664085,-0.857455665017509,1.59664557129334,0.0526236202523518,0.127312588610516
6686,"Cngb1",-1.9568199680581,-1.96767888763153,0.372656353149176,0.0526762097246822,0.127420139798818
4709,"Col1a1",0.862793895232449,0.863037379252686,5.02809247324996,0.0526861070134762,0.127424404255999
3755,"Zfp955a",-0.870201969402532,-0.871283676571692,1.75120633038921,0.0527133889223315,0.127462349984131
3550,"Ripk4",-0.708279417613425,-0.708313823320154,6.74730747186926,0.0527180699359839,0.127462349984131
5922,"Thbs2",0.876159173993521,0.876969626510563,2.98232634142986,0.0529635287802584,0.128036061472646
1139,"Sbk2",-1.76773935081015,-1.79648051670792,-1.78854077481071,0.0531539567422116,0.128476582682726
