"Length","Symbol","logFC","unshrunk.logFC","logCPM","PValue","FDR"
4624,"Arvcf",0.680258804063239,0.68041974368475,4.17767916945145,0.0935548512757886,0.47800793356771
6712,"E330033B04Rik",1.3832441597545,1.40553071795226,-0.576128497332138,0.0935571225227321,0.47800793356771
3441,"Meis1",0.737462545112604,0.737897257368836,3.02625259127088,0.0936266756079078,0.47820732748545
1570,"Mc2r",-3.56017930006342,-144269480.071456,-2.30266236457718,0.0939277178593506,0.479193990567413
4117,"Plek",-0.923978628740917,-0.931044129242065,-0.552103015969109,0.0939312596638176,0.479193990567413
2814,"Gramd1b",-1.16439256144092,-1.17145919347428,1.96961544226627,0.0939491746028987,0.479193990567413
3292,"Nfkb2",-0.693928639384689,-0.69394217979098,8.09571038712291,0.0939982554469583,0.479193990567413
524,"Gm13669",0.681931746685805,0.682088791657781,4.2649067099561,0.0940047105477679,0.479193990567413
942,"Rsph9",0.764916204736656,0.766928622922398,1.13735357801454,0.0940142780197259,0.479193990567413
2613,"Utp18",-0.691291054905279,-0.691430177818361,4.90881263316901,0.0940339819345182,0.479193990567413
3439,"Klb",1.14936281295522,1.16501770556798,-1.51629085068602,0.0941978865251042,0.479873135744962
5397,"Zswim5",-1.81482020133466,-1.89482725896666,1.6948075005664,0.0944509448918354,0.481005868573017
2103,"Esm1",-1.53164745296579,-1.58696443712263,3.42111391363394,0.0946440587857281,0.481832687968291
2220,"Bcl2l14",-1.72171612042265,-1.78054921114815,2.92462596917033,0.0947495407051,0.482066462408027
2627,"Kifc5b",-0.927366153708207,-0.932042496252142,1.23854248413232,0.0947515249125002,0.482066462408027
6634,"Lepr",-1.25833683767124,-1.26665598557778,1.21819031944763,0.0949160057617137,0.482592754643072
3497,"Mzf1",0.923099909863507,0.930669453659532,-0.845152893157944,0.0949330522345576,0.482592754643072
4208,"Kif2a",-0.670238131544597,-0.670376291469436,4.6708973326169,0.0949490745929408,0.482592754643072
4604,"Ano1",0.661484516989714,0.66149114695715,9.216168052577,0.0949781974187419,0.482592754643072
2666,"Mcoln2",-1.14260724031534,-1.16132431039405,-1.29253541438833,0.0950294120646654,0.482696413746104
3088,"Zfp2",0.778727566371564,0.78108459826498,1.3478330628688,0.0951023543927025,0.482910334379801
1163,"Gpr87",-0.857056160765144,-0.859037161365321,0.424359689106769,0.0953626468261172,0.483922879870847
2107,"Pacsin3",0.667003135234407,0.667197315164492,4.77092087447766,0.0953867082181818,0.483922879870847
1536,"Coro6",0.872106906385032,0.873644144013965,1.88424129098286,0.0953944368363343,0.483922879870847
4846,"Prob1",0.853637774346295,0.856784872482867,1.40723637784844,0.0955331674193641,0.484469753196613
3057,"Gpatch1",0.737419977590458,0.73840944889453,2.56700429147911,0.0958073240960415,0.485702825878476
1758,"Trim69",0.789511445996349,0.79064076589223,1.10868955101023,0.0959684957224902,0.486362499350634
3573,"Atg13",0.713131251279061,0.713397160555247,4.57147568643313,0.0961367661662273,0.487057710864797
1848,"Gk2",-1.48146505409534,-1.5178756951401,0.583431917331197,0.0963230180691675,0.487658716968932
4063,"Clcn7",0.673478511859977,0.673576312940435,4.98803417000478,0.0963235474083818,0.487658716968932
6890,"Ptchd4",-0.745217377405825,-0.746535663028446,0.831785253512625,0.096348785765646,0.487658716968932
4458,"Tef",-0.728108747643373,-0.728267048412309,4.67789826040715,0.0964533081658045,0.4880300621503
733,"Gm14964",-4.24739279400332,-144269480.808455,-2.10976054098897,0.096531970988475,0.488270366656268
2275,"Rras2",-0.682134928755754,-0.682314573816651,5.15080447845157,0.0967174567565472,0.489050664974601
5791,"Col18a1",0.688444640402691,0.688452724574718,7.80958735123135,0.096750178576055,0.489058259888319
4540,"Pcdhga5",0.755641882291386,0.757030313658594,0.973850806173221,0.0969994098734327,0.490159921183007
594,"Rpl11",-0.668065419795631,-0.668148970786754,6.0582647965876,0.097121357492515,0.49061788620453
1671,"Zfp874b",0.769807266943145,0.772479064160529,0.84794156676632,0.0972512192635983,0.49111552216772
4252,"Sv2c",-3.49615233145645,-3.78033766600876,1.5359540994981,0.0974772966508782,0.492098566560105
837,"Agpat2",0.733395445372885,0.734328656106475,3.21787042727358,0.0977260009835321,0.493054179391601
3553,"Prr18",-0.878921462372227,-0.886755694009183,-0.140850877199565,0.097741913895786,0.493054179391601
3447,"Nudcd1",-0.702402608019832,-0.702638991027037,4.67037329506858,0.0977610138008499,0.493054179391601
3645,"Ace2",1.34214568654901,1.36889862156458,-1.30686070455404,0.0979158807253432,0.493676302401835
2483,"Ppef1",1.01634631015244,1.02644691619237,-1.50173263776971,0.098003640675543,0.493959791242722
4126,"Csrnp2",0.71336594048322,0.713737394507601,3.31808992797781,0.0980935725674582,0.494163279164274
1783,"Slc25a20",-0.718581460656213,-0.71875608866348,4.63639078743572,0.0981071048963224,0.494163279164274
1356,"Gm6402",-0.659919823686124,-0.65998198004373,6.30271402603845,0.0983113299851686,0.495032781812172
2162,"Qrich2",-0.90664180142099,-0.909989024425003,0.168620813051628,0.0983432389030483,0.495034330789284
1290,"Spmip6",1.08527740680543,1.10151007849179,-0.966055380937602,0.0984769937461473,0.495548380030002
4050,"Lrig3",0.707863787233266,0.707980620917599,4.38036491824997,0.0986217405121427,0.496117394066383
6296,"Ino80",-0.676751517512813,-0.676798189620631,6.31556614618345,0.0986706871561181,0.496137062654838
9030,"Thsd4",-0.72787260050428,-0.729139818954203,4.70056323271,0.0986889937588558,0.496137062654838
385,"Gm6988",-0.680945592533876,-0.681033016195342,5.83000722583626,0.0989244162830853,0.497161046222179
2912,"Firrm",-0.896427180911681,-0.898851595844852,1.92906016626827,0.0990491353794344,0.497518867218873
1370,"Tmem200b",0.742542722442667,0.743387263895034,2.10314767390171,0.0990679853481066,0.497518867218873
7365,"Urb1",-0.689717419734395,-0.689875820713225,4.82283164363098,0.0991006927912623,0.497518867218873
3427,"Gclc",-0.725335955539776,-0.725404324306962,6.4461333908733,0.0991268677923293,0.497518867218873
3475,"Fan1",0.761348598385754,0.762401010710184,2.15257016606737,0.0991544145200972,0.497518867218873
4041,"Crbn",0.672039431957914,0.672199306170437,4.35081647640378,0.0992043355714938,0.497609963729571
4242,"Mapk6",-0.665793098098389,-0.665812368416182,7.30393814732505,0.0992661145935265,0.497760462582456
5318,"Mrc1",-1.55891560680866,-1.58711035427527,-0.874844533861594,0.0993776695979639,0.498134935445246
6920,"Zfp937",0.97298383847226,0.982794850753863,0.220472652902502,0.0994185534115312,0.498134935445246
1796,"Gm3897",0.78984043465242,0.791368258153976,1.14093377336874,0.0994361917100087,0.498134935445246
1334,"Adh1",-1.26756294579909,-1.28425345757991,0.109974247750367,0.0997348929285699,0.499463804174152
6866,"Kif13a",0.649310249595464,0.649331140125228,6.70463134381886,0.0997781539991501,0.499463804174152
804,"Ssr4",-0.650012573715443,-0.650088238295948,7.30935662946526,0.0997971086540119,0.499463804174152
4065,"Clic4",-0.737530327556334,-0.737535178297694,9.29223718089539,0.0998540383714103,0.499589112452297
592,"Rpl32l",-0.695671303805336,-0.695740112592978,6.3734292826873,0.100274086845204,0.501530514185863
1535,"Trim34b",0.956548558149484,0.96431594862721,-0.487788576336291,0.100386654693503,0.501933273467513
4552,"Hectd3",0.683500516309212,0.683605550912505,5.10368120988651,0.100469498571107,0.502169099004863
