"","Length","Symbol","logFC","logCPM","F","PValue","FDR"
"58909",4293,"Fam13a",-2.36362900068655,5.92577842342123,74.8864955455604,1.32982337148324e-06,1.79738422038697e-05
"27984",2381,"Efhd2",2.02603251779893,8.61754393511782,74.8633796329416,1.33192117771412e-06,1.79866769386997e-05
"76500",1842,"Ip6k2",1.22141699615908,5.32700518158462,74.8466931911312,1.33354492973347e-06,1.79930933025623e-05
"29812",2683,"Ndrg3",-1.26643556861742,4.1304177824272,74.8026070441459,1.33782489421129e-06,1.80307369884186e-05
"67619",1647,"Nob1",0.999475738027136,5.04386703317221,74.7937037935731,1.33863690504506e-06,1.80307369884186e-05
"108687",2294,"Edem2",-0.982165309418231,5.84369285573686,74.7087608578295,1.34680529019504e-06,1.81251760059324e-05
"17240",1721,"Mdfi",1.48503967740053,5.57235259005593,74.6465819407462,1.35286971468489e-06,1.81911623008917e-05
"105504",4659,"Exoc5",0.94709688242099,6.3602198620088,74.5748468841022,1.35984349677954e-06,1.82692524674541e-05
"73327",1296,"Pradc1",-1.54218159100735,4.07217744295744,74.4543423690731,1.3720308758363e-06,1.84171925192594e-05
"13636",1642,"Efna1",1.135104788673,6.16376724246282,74.3893549343252,1.37815340031237e-06,1.84835385410045e-05
"67456",4127,"Ergic2",-0.947042534988106,5.73059148237891,74.2974844667943,1.38732806201651e-06,1.8575065389376e-05
"12124",943,"Bik",1.83295953661631,2.64792127519931,74.6452101642069,1.38734928219406e-06,1.8575065389376e-05
"18208",5738,"Ntn1",-1.60659980377322,5.44139027239143,74.2819854929952,1.38904102938526e-06,1.85818340950642e-05
"29873",3871,"Cspg5",3.97799098088735,1.59246830156363,74.4606008436499,1.40019512914133e-06,1.87150654419786e-05
"104416",3406,"Bap1",0.920453309227476,6.05968515888256,74.111363418541,1.40613179421343e-06,1.87783926311622e-05
"98258",4596,"Txndc9",0.941219941160699,5.31155929267015,74.0501177431979,1.41238814403845e-06,1.88323586344388e-05
"100037258",5190,"Dnajc3",-1.12503786689846,7.24648434138204,74.0482064439571,1.41257717175011e-06,1.88323586344388e-05
"24074",3302,"Taf7",0.935481395330234,5.18937231356037,73.9380066064994,1.42391791945976e-06,1.89543618832106e-05
"108682",3596,"Gpt2",-1.35259178001824,6.47390912645081,73.935727285685,1.42414835215696e-06,1.89543618832106e-05
"12297",3120,"Cacnb3",1.24982388577988,5.93185729610586,73.8413114940854,1.4339707951723e-06,1.90688900733226e-05
"70152",1883,"Tmt1a",-2.35358504172325,4.12252507005266,73.7633785828306,1.4422741792677e-06,1.91540890181093e-05
"22320",786,"Vamp8",0.887338603774458,6.2767760911357,73.7563717028382,1.4428231753188e-06,1.91540890181093e-05
"216877",5179,"Dhx33",0.99145848581024,5.72720005091837,73.6953258352844,1.44924789137201e-06,1.92230890925847e-05
"78246",2014,"Phf23",0.90812363337219,5.86690404407949,73.6501001512197,1.45402701168435e-06,1.92701633993531e-05
"225659",3979,"Cep76",-1.21103841660522,3.86990293008605,73.5245887458437,1.46752998906799e-06,1.94326773277685e-05
"15254",576,"Hint1",-0.853200576733581,6.40739533843193,73.4358780265283,1.47690736774405e-06,1.95403326990798e-05
"17101",11806,"Lyst",-1.14130068452875,4.44405750944509,73.1630867918026,1.50673223125461e-06,1.99112454745201e-05
"68728",3934,"Trp53inp2",-0.805814256316367,6.74216096260216,73.149339565183,1.50817510536585e-06,1.99112454745201e-05
"11797",3140,"Birc2",1.25262569310785,6.63306975028245,73.1440962194039,1.50875508319536e-06,1.99112454745201e-05
"70312",2724,"Cactin",1.1120453838076,5.12469523658003,73.0958222533434,1.51413449429932e-06,1.99458461915693e-05
"66395",18543,"Ahnak",2.09563695301647,10.8112338604018,73.0937695799803,1.5143268135226e-06,1.99458461915693e-05
"76482",2134,"Rmc1",0.955111395180693,4.70734991389512,73.0862814513488,1.51519674228966e-06,1.99458461915693e-05
"68366",2244,"Tmem129",-1.48723516250744,3.60194187109711,73.0508621743914,1.51929343867554e-06,1.99829821300188e-05
"18643",870,"Pfn1",0.898545827210719,8.49359984543085,72.9669286898837,1.52848019679996e-06,2.00869482238853e-05
"194401",2894,"Mical3",-1.34547684977701,4.97595099914425,72.9044024149826,1.53552499033495e-06,2.01579544273584e-05
"29813",2291,"Zfp385a",-2.29414320622748,3.97978895888856,72.9141482986867,1.53645691581653e-06,2.01579544273584e-05
"56532",1965,"Ripk3",-1.70359525844719,3.2886064680273,72.8677852875974,1.54012154978035e-06,2.01784915043995e-05
"106326",4521,"Osbpl11",1.11646854745594,5.04210934667755,72.8598009159439,1.54059852149772e-06,2.01784915043995e-05
"231630",3161,"Ficd",-2.37435442228235,1.67648278071142,72.8369391315601,1.54483126833947e-06,2.02170274173248e-05
"16825",2677,"Ldb1",0.92333924431173,6.86536840261041,72.7937664681478,1.54805183479764e-06,2.02422637663647e-05
"100036568",2738,"Gm3373",-8.24308082306501,-0.225704153685156,77.5067724578504,1.55698936983243e-06,2.03421505241243e-05
"79362",1421,"Bhlhe41",1.43837161657435,6.7676154906714,72.5256596348608,1.57897715213971e-06,2.06122309068905e-05
"64095",4396,"Gpr35",3.19432116658796,1.29100161979949,72.6455019147785,1.5811544485998e-06,2.06234674748675e-05
"216350",1522,"Tspan8",-2.70877085096777,3.86153901079666,72.4978582021203,1.58406999836062e-06,2.06426947638559e-05
"67890",4867,"Ufm1",-0.776310466153165,5.70511928518957,72.4714502695744,1.585264079216e-06,2.06426947638559e-05
"19826",1923,"Rnps1",1.12055401632979,4.04379431937947,72.3744224446682,1.5968297623339e-06,2.07760284277081e-05
"19822",2936,"Rnf4",0.897420175569231,6.9524404099734,72.3499867017152,1.59955118345644e-06,2.07941653849337e-05
"24000",5738,"Ptpn21",0.997444287784921,5.51412573406547,72.2942408939817,1.60616545866001e-06,2.08587060634242e-05
"338372",11896,"Map3k9",1.11792110439057,4.01260148514416,72.2882371354548,1.60717894788082e-06,2.08587060634242e-05
"233033",4391,"Samd4b",1.13005428767506,7.42732497274085,72.2519454375648,1.61119527552596e-06,2.0893521515823e-05
"75805",3780,"Nln",-0.995662900210653,4.93193850882955,72.1775089732133,1.62011375853867e-06,2.09711975722526e-05
"105844",4728,"Card10",1.81591999282521,5.45926750977402,72.1737035284218,1.62071241010345e-06,2.09711975722526e-05
"18806",3801,"Pld2",1.39983057818924,5.48456158512204,72.1684175239707,1.6212014210021e-06,2.09711975722526e-05
"227331",5743,"Gigyf2",-1.07754627336043,5.65779129962378,72.1032391763855,1.62904882570047e-06,2.10553216622095e-05
"21428",1975,"Mlx",-1.12147469157524,4.63730977088152,72.0627101604857,1.63400883027445e-06,2.11020184058114e-05
"12193",3537,"Zfp36l2",1.30319361255932,9.83085785898902,72.0002729752488,1.64153913344496e-06,2.11818043866683e-05
"69121",1520,"Chrdl2",-1.87791960536657,7.13156143733422,72.140783997991,1.65340450403839e-06,2.13173510747007e-05
"97112",1739,"Nmd3",1.15668686672736,5.47562995377494,71.8302938767268,1.66244261776507e-06,2.14162529665213e-05
"68385",1283,"Tlcd1",-1.364724225716,3.13279715958355,71.8090686097472,1.66532335367764e-06,2.14357356905178e-05
"20085",629,"Rps19",0.915279849499603,5.7061772131659,71.6586097598302,1.68380920032402e-06,2.16558876215728e-05
"170826",3656,"Ppargc1b",-2.09670565446264,2.48470847176987,71.5772539038744,1.6947528088743e-06,2.17787553330729e-05
"76846",703,"Rps9",0.997860445097482,7.9678751004149,71.5494211763074,1.69757536564219e-06,2.17897190046415e-05
"16969",5373,"Zbtb7a",0.934097312114904,6.59934858897168,71.5430237259722,1.69838792880098e-06,2.17897190046415e-05
"19091",7378,"Prkg1",1.75076569461347,6.1715958270755,71.4930155062997,1.70492056747657e-06,2.18556306788219e-05
"242484",2896,"D630039A03Rik",-1.96523163142902,1.96349944206901,71.4419759134367,1.71288578881919e-06,2.19381271300782e-05
"12017",1349,"Bag1",-0.897453588951764,6.69505732278346,71.419328115897,1.71415688523561e-06,2.19381271300782e-05
"21969",3847,"Top1",1.4014062689549,8.12421596398348,71.3620839005178,1.72151079982324e-06,2.2014258513658e-05
"17966",5133,"Nbr1",-0.870339501569096,7.24900074425096,71.3258667000867,1.72618349480173e-06,2.20560068891265e-05
"22642",3415,"Zbtb17",0.96190240248075,5.32204510750681,71.2899033223238,1.73084550747878e-06,2.20975508350897e-05
"407819",1047,"BC031181",-0.928664171061782,5.52099796010778,71.1990845563454,1.74266054004446e-06,2.22302747229613e-05
"24128",3370,"Xrn2",0.938552185737206,6.48661738039787,71.1496186978185,1.74913432597897e-06,2.22779530197083e-05
"66977",2405,"Nuf2",-1.74602860576763,2.57126923723208,71.1748956878703,1.74924240116445e-06,2.22779530197083e-05
"12737",3242,"Cldn1",1.93351461605962,6.13008046158688,71.1540224302723,1.75194541162929e-06,2.22942525371022e-05
"242667",3817,"Dlgap3",-2.70088686624206,-0.747440068721023,68.6794672765711,1.76188301327206e-06,2.23859588363936e-05
"77134",2678,"Hnrnpa0",0.99130239340224,7.72395112107959,71.0513465459117,1.76208303041472e-06,2.23859588363936e-05
"27049",5141,"Etv3",0.998806870823549,5.91211000635309,71.0411455904689,1.76343908101562e-06,2.23859588363936e-05
"99696",4915,"Ankrd50",1.54935406342918,4.60878887257852,71.0194009801094,1.76645438222039e-06,2.24060792692166e-05
"215257",1647,"Il36g",-2.62239070654412,-1.14009002246233,53.8981237562646,1.76807899966897e-06,2.24085416907884e-05
"319158",537,"H4c9",-1.82464996927594,1.91667057867337,71.0763629228204,1.77958562843868e-06,2.25361429826127e-05
"19664",5710,"Rbpj",1.22111710751084,4.26347839050314,70.883858788058,1.78465987406579e-06,2.25821461447824e-05
"229782",4027,"Slc35a3",-0.895510256745647,5.51126272816343,70.8583363329318,1.78785073143026e-06,2.26042628796247e-05
"70451",1744,"Dhrs13",-1.73813385637356,2.87610202893914,70.8442397044288,1.7901424418592e-06,2.2614984961068e-05
"11820",3357,"App",1.01787696156532,10.2500805133494,70.8010438518205,1.79557272319071e-06,2.26532956767297e-05
"26382",2625,"Fgd2",-1.94039689212114,2.84522755529045,70.8062438036531,1.79606723463124e-06,2.26532956767297e-05
"630836",2759,"2010315B03Rik",-1.55136225010251,2.57071389201118,70.7872389220067,1.79834786483458e-06,2.26638127937519e-05
"240185",6731,"Jcad",2.01845542992355,4.33088792153926,70.7169382719022,1.80758102571232e-06,2.27618623535237e-05
"54198",1377,"Snx3",-0.801657156883826,7.25074964678205,70.6791845803865,1.81214528142266e-06,2.28010087015952e-05
"20442",5784,"St3gal1",-1.81273085476271,7.37949220229104,70.6257584110876,1.81946699516053e-06,2.28747596141169e-05
"240396",4080,"Mex3c",1.05432713708147,7.19893824813475,70.5991334149678,1.82312963503302e-06,2.29024264096169e-05
"66220",1194,"Zdhhc12",-1.40163476657178,2.1160260299321,70.5690118278317,1.82959533575994e-06,2.29652331207367e-05
"12648",7918,"Chd1",0.913695730373788,7.30976809889294,70.4858327752886,1.83880624372284e-06,2.30623697421284e-05
"20273",11324,"Scn8a",-3.46462239960367,0.85279736255358,70.7531238099085,1.84228451877909e-06,2.30875095893396e-05
"13405",13852,"Dmd",-1.53654672289758,5.81148786479531,70.433962205361,1.84604503455982e-06,2.31161434583369e-05
"56376",6812,"Pdlim5",1.27466838789333,6.86850701015633,70.2648188533699,1.86984122613458e-06,2.33954175777941e-05
"116701",2656,"Fgfrl1",-1.41037757603021,6.62157759498148,70.2521575860958,1.87189557317138e-06,2.34024294922024e-05
"67053",2467,"Rpp14",-1.01134918444868,4.18630112952152,70.2194252435054,1.87636308306145e-06,2.34297796472273e-05
"228071",8900,"Sestd1",1.12536527313971,5.04942017248463,70.2141934230406,1.87707459031409e-06,2.34297796472273e-05
"268470",3974,"Ube2z",0.844331953682004,7.13356321721273,70.1641502497546,1.884177997559e-06,2.34997200093645e-05
"14182",5008,"Fgfr1",0.88644769013557,8.33653460871083,70.1427439585538,1.88724456854028e-06,2.35192411823258e-05
"195040",1343,"Tmem199",-1.84639492853163,3.15054387695281,70.0228964539886,1.90485269543926e-06,2.37030493779596e-05
"54132",1505,"Pdlim1",1.05486432150779,5.40722978829973,70.0197046785521,1.90502005533681e-06,2.37030493779596e-05
"13506",4416,"Dsc2",1.65045222657745,3.6845754984249,69.8288492236258,1.93353877488215e-06,2.40222345167772e-05
"215615",2301,"Rnpep",0.835065357954083,5.75143063292529,69.8229312960486,1.93374003993974e-06,2.40222345167772e-05
"66212",552,"Sec61b",-0.849029701201729,5.15613646029603,69.8108392660978,1.93556463258241e-06,2.40258478362943e-05
"12609",2260,"Cebpd",-1.10215044039882,8.37303642978284,69.6887669758358,1.95363153833993e-06,2.42309089850317e-05
"17128",3341,"Smad4",0.956444834481649,6.29573581948813,69.6567616142597,1.95841580374093e-06,2.42710313019001e-05
"27361",886,"Msrb1",-1.06112936693126,7.05860868523466,69.6427748169099,1.9605092696731e-06,2.42777689402601e-05
"384783",4015,"Irs2",-1.26810145362924,7.84068626666148,69.6299822366299,1.96242542885653e-06,2.42823020087184e-05
"72434",1629,"Lypd3",2.48483990340484,6.12712734080318,69.5308009241227,1.97742342924175e-06,2.44485698650923e-05
"24068",1087,"Sra1",-1.02271918326006,5.30006804755956,69.3830103157412,1.99988531200941e-06,2.47067850257314e-05
"232035",5654,"Ccser1",2.09551735578272,1.65978346699537,69.7121516150764,2.00280771716232e-06,2.47233907717476e-05
"56228",3522,"Ube2j1",1.0439103467993,6.75494991571076,69.3397217884624,2.00652575349607e-06,2.47497841956818e-05
"22778",5163,"Ikzf1",-1.13213280096653,3.41658783246288,69.352965665286,2.01113667843971e-06,2.47565519112079e-05
"52398",5008,"Septin11",1.45509377466496,6.92635893444316,69.3063639271901,2.0116677426417e-06,2.47565519112079e-05
"56291",4258,"Styx",1.09983963194438,4.60082061493469,69.2897164673961,2.01431590713206e-06,2.47565519112079e-05
"100502698",5343,"Rubcn",-1.21261571221462,5.30269086405908,69.2847897309871,2.0150071769308e-06,2.47565519112079e-05
"76448",3386,"Ppp1r18",1.36430964083485,7.59053841349191,69.2758553644085,2.01642050788147e-06,2.47565519112079e-05
"19934",2040,"Rpl22",0.965745255463956,7.55901313295579,69.2747266929429,2.01655667020117e-06,2.47565519112079e-05
"233410",7292,"Zfp592",0.86665127569372,5.94600417003422,69.2601363165723,2.01882033549653e-06,2.47649338727902e-05
"53618",3982,"Fut8",-1.34815216102005,4.79973490613002,69.2416768981675,2.02169596656819e-06,2.47808038468628e-05
"20740",8081,"Sptan1",0.944057484746623,8.75442201011507,69.2061354219461,2.02720637650225e-06,2.48289193806941e-05
"16669",1375,"Krt19",1.23776114895461,9.6239606768576,69.1858672580739,2.0303660401542e-06,2.48481906398559e-05
"19273",5504,"Ptpru",2.7524844103733,4.21823020400017,69.2310378893512,2.03942622569967e-06,2.49346764815178e-05
"99633",6052,"Adgrl2",-1.13513288406005,6.68555766584318,69.1203707160391,2.04061635807889e-06,2.49346764815178e-05
"320534",4566,"Tmem104",-1.3864165924342,3.13201547161326,69.0859266795293,2.0464037816943e-06,2.49749732157885e-05
"277692",426,"Rps19-ps3",0.85903630262253,5.86690918720145,69.0791456983865,2.04710281577226e-06,2.49749732157885e-05
"233765",4312,"Plekha7",1.20753833176307,4.75817899790078,69.0482575941111,2.05209317880896e-06,2.50151192130486e-05
"15200",2375,"Hbegf",1.84801693778206,7.53567478284861,69.0328116942749,2.05441308258727e-06,2.50151192130486e-05
"319767",6908,"Atp10b",2.35689169037713,2.62361362236092,77.5022774444179,2.05518406812599e-06,2.50151192130486e-05
"225115",7424,"Svil",1.2040251659797,7.93675079558433,68.9885134766009,2.06143920451671e-06,2.50717741760515e-05
"19416",1609,"Rasd1",-1.98192026839802,6.12947939567532,68.9778204015161,2.06313465677894e-06,2.5071838794378e-05
"100417829",4348,"Gvin-ps2",-4.1702863163114,1.69832314586285,69.2037385565517,2.06464551833691e-06,2.5071838794378e-05
"18570",1524,"Pdcd6",0.734154421780892,5.95224011941781,68.8748019238864,2.07958544923655e-06,2.52336995060345e-05
"269344",1674,"Ell3",2.11478481239662,2.30850123759961,68.6741859678184,2.11412981124004e-06,2.56330057995939e-05
"233064",4744,"Wdr62",-1.62105156351704,4.28026199407757,68.5621603211409,2.13113806275815e-06,2.58192403349624e-05
"24108",937,"Ubd",3.77486821010527,2.54196169541967,68.3802376668643,2.13999347268154e-06,2.58997090567904e-05
"68159",1188,"Stx19",-1.25434677537311,2.69207633952194,68.8848331485031,2.14108670466285e-06,2.58997090567904e-05
"21366",6169,"Slc6a6",1.43112698610078,7.28896791056453,68.4836386740079,2.14351291664533e-06,2.59090508018897e-05
"70101",2167,"Cyp4f16",1.3264520349283,3.38938165713263,68.4530368934241,2.14904866915794e-06,2.5955934774371e-05
"67139",2766,"Mis12",-1.27478884026431,3.69826508319439,68.2034275566113,2.19081270032611e-06,2.6439969915723e-05
"170728",2981,"Rtn4ip1",-1.07629810131778,3.25122548861988,68.0835002915702,2.21156395978246e-06,2.66698609930656e-05
"76130",2598,"Las1l",1.05132337037902,6.01397699069085,68.0658595363987,2.21420202505476e-06,2.66811344019099e-05
"55949",1933,"Eef1b2",0.949809149036637,9.05546092354069,68.0320261773667,2.22004441848286e-06,2.6716409211445e-05
"76014",3804,"Zc3h18",0.822447623712479,5.92326144916625,68.0291865729119,2.22054036344088e-06,2.6716409211445e-05
"246154",3189,"Vasn",1.57024727586472,7.22619932189808,68.0188932744121,2.22232150022059e-06,2.67173187267503e-05
"70675",5179,"Vcpip1",0.89899744325363,5.63733498260318,67.986733087739,2.22790737309616e-06,2.67513019747974e-05
"11837",1360,"Rplp0",0.948763039240084,9.36789338222299,67.9829160090033,2.22856361807281e-06,2.67513019747974e-05
"19417",4729,"Rasgrf1",5.07457546629607,1.80399216814684,51.0404985516473,2.23411177327375e-06,2.67973667138846e-05
"14027",6398,"Evpl",1.24165287951775,3.87545138076143,67.914791343146,2.24139987452474e-06,2.68642150225172e-05
"282619",2286,"Sbsn",1.35829809854072,4.24082314084097,67.9004828476434,2.24425116098504e-06,2.68778244929898e-05
"100382",2745,"AW011738",-2.15182845234388,1.75397395915443,67.8259883497184,2.26494204626001e-06,2.71049023335852e-05
"102545",1137,"Cmtm7",-1.33651930405856,3.40492471384447,67.7213591999922,2.27489319314993e-06,2.72032075348807e-05
"15360",3294,"Hmgcs2",4.1458219664468,3.54738356082495,68.0261046775396,2.28349721085541e-06,2.72562259387117e-05
"16952",1395,"Anxa1",1.7893443452995,8.7333912835902,67.6706273660515,2.28363453632174e-06,2.72562259387117e-05
"71902",8209,"Cand1",0.834988651036157,7.01441775044489,67.6655344568697,2.28454673843144e-06,2.72562259387117e-05
"13714",3671,"Elk4",0.989019822287646,5.22347273704873,67.548734999398,2.3056080665661e-06,2.74865680081872e-05
"22042",4914,"Tfrc",-1.43197695089349,8.02479039740282,67.4439479073354,2.32460009006235e-06,2.76919090576629e-05
"14183",5346,"Fgfr2",-1.14893773861814,7.3879114193996,67.429965578357,2.32725743649006e-06,2.77024982846632e-05
"19272",6177,"Ptprk",0.768614679620178,7.10625091407294,67.4092254028824,2.33095033813632e-06,2.77253887979541e-05
"218138",1510,"Gmds",-1.12291270229176,5.02702112575383,67.3921997340357,2.33425359901177e-06,2.77436135269494e-05
"107607",4415,"Nod1",-1.3198277328771,4.08556977160777,67.3173857814598,2.34797351209315e-06,2.78855231743284e-05
"18514",9027,"Pbx1",0.980154228883899,6.98129728109157,67.2668034471582,2.35721255427298e-06,2.7974041411126e-05
"17156",7944,"Man1a2",-0.765717227230401,7.13610364934328,67.2380699325635,2.36254733980485e-06,2.80161272354602e-05
"100041151",684,"Gm3636",-3.91910930035607,0.163238801550788,66.5534269035819,2.3644716644857e-06,2.80177372346207e-05
"20481",5465,"Ski",1.01388124915736,8.06680933534686,67.1862450630174,2.37221390618947e-06,2.80882319277839e-05
"12632",2940,"Cfl2",0.989278977412196,6.31041033082975,67.1174866622992,2.38511547991739e-06,2.82196631366358e-05
"67886",7823,"Camsap2",0.856339719450951,6.54184516498532,67.0619366295391,2.39558777203732e-06,2.83221754331809e-05
"14211",5322,"Smc2",-1.345696887628,4.69267832489064,67.0468552419879,2.39850061903165e-06,2.8334748748554e-05
"14673",1880,"Gna12",1.05788683652495,4.74039457692862,67.0375941613779,2.40026885345235e-06,2.8334748748554e-05
"27362",1865,"Dnajb9",-1.16918449518686,6.91688494277769,67.0218912753796,2.40317176998722e-06,2.83476549524471e-05
"17153",2778,"Mal",2.52504471974618,2.04517686495909,67.3378193461378,2.40831227505881e-06,2.83711796646215e-05
"19735",3009,"Rgs2",-1.02265494219879,6.76009981573668,66.9928898329923,2.40878831496626e-06,2.83711796646215e-05
"240057",4155,"Syngap1",1.38600221504404,3.85682457228189,66.9693886338408,2.41371311297434e-06,2.84078256309114e-05
"21872",7114,"Tjp1",1.01041237399897,7.40102154778979,66.9141995733789,2.42370960666747e-06,2.85040623036381e-05
"11931",2422,"Atp1b1",1.19894706067846,6.22278611960668,66.866962033417,2.43293955903722e-06,2.85911464308463e-05
"19339",1451,"Rab3a",-1.26766217295791,3.01315010393935,66.8477407841744,2.43699305419773e-06,2.86173134887611e-05
"66724",6364,"Tab3",0.883745926904654,5.56027959872422,66.7891823655247,2.44781996593685e-06,2.87229211733339e-05
"68597",5646,"Ccdc167",-1.10112786310903,3.73575257619322,66.7619594866949,2.45336865336149e-06,2.87664820021764e-05
"19334",1909,"Rab22a",0.979651968974098,4.97890250250902,66.7200546191775,2.46130653929258e-06,2.88379707838581e-05
"21985",2543,"Tpd52",-0.913282222014657,7.10286583127455,66.6452414139524,2.47590585818654e-06,2.89873432499941e-05
"267019",5136,"Rps15a",0.916080381228849,6.43744083952521,66.6181472433385,2.48123503427795e-06,2.90280409349993e-05
"16341",1541,"Eif3e",1.03607261660655,6.66277656367535,66.6051167796655,2.48380227939403e-06,2.90363900796325e-05
"12567",1347,"Cdk4",1.11006562542119,6.63823352701622,66.5621350715041,2.49229595560765e-06,2.90556479154406e-05
"77855",1269,"D730045A05Rik",-2.59484268016929,-0.812048201687304,53.2907270427747,2.49316685976843e-06,2.90556479154406e-05
"67379",1828,"Dedd2",1.45293636542495,5.15250483386746,66.5527072778251,2.49417865189284e-06,2.90556479154406e-05
"74645",2029,"Tent5c",-2.20808728530712,4.68125977233959,66.5518685778081,2.49444484191307e-06,2.90556479154406e-05
"23970",3880,"Pacsin2",-0.824374541422518,6.45166242704022,66.5421338991984,2.49625816905402e-06,2.90556479154406e-05
"106529",1174,"Tecr",-0.704301800974417,6.67785591908255,66.5405178146844,2.49657849308542e-06,2.90556479154406e-05
"50769",3685,"Atp8a2",3.43839308404527,0.157394885377754,67.3436757031744,2.50771720250402e-06,2.91636154248148e-05
"212398",2161,"Frat2",2.20302179019814,5.32773182290788,66.4242794793712,2.51981478213403e-06,2.92713173407497e-05
"16400",4853,"Itga3",1.15368698190484,8.17299161426049,66.4021026666969,2.52421578899441e-06,2.92713173407497e-05
"20194",650,"S100a10",1.6085100751584,7.88067204069937,66.3950630088287,2.52562876299731e-06,2.92713173407497e-05
"13866",4998,"Erbb2",0.910060700967964,5.29625641265081,66.3881885047126,2.52706994146836e-06,2.92713173407497e-05
"18553",4298,"Pcsk6",1.86757665499035,4.73762622672796,66.3877923007103,2.52725214286787e-06,2.92713173407497e-05
"14345",3664,"Fut4",-1.93540499898259,3.90724141899729,66.3862640069917,2.52818974542192e-06,2.92713173407497e-05
"22419",2371,"Wnt5b",1.07353037699561,5.205368143437,66.2912101548211,2.54674095918551e-06,2.94643257944173e-05
"18824",870,"Plp2",1.25846119893169,4.60124443986734,66.2759779803786,2.54982424130064e-06,2.94782263763649e-05
"26433",3278,"Plod3",-0.768677496685787,6.68978409047992,66.1979974213483,2.56561400750795e-06,2.96388963330472e-05
"54126",7435,"Arhgef7",0.838740739048587,5.87329282536735,66.1841451469,2.56845826380665e-06,2.96498885059184e-05
"17189",1252,"Mb",3.41970131201328,2.06843769931104,66.3857030877299,2.5777383151331e-06,2.97351036130781e-05
"50523",5554,"Lats2",1.54689955020174,5.20651239347996,66.1122662843972,2.58368567040784e-06,2.97674657954913e-05
"23872",3556,"Ets2",1.34297643025316,9.53452870417608,66.1069050981157,2.58434430142791e-06,2.97674657954913e-05
"81910",5484,"Rrbp1",-0.823057862470594,8.70055301480427,66.0944681128034,2.58691410237252e-06,2.9775172236345e-05
"12505",5654,"Cd44",2.38841606058372,7.50150521485858,66.0331856544982,2.60134522490126e-06,2.99192899765625e-05
"12488",5399,"Cd2ap",-0.778531388341177,6.74240434145413,66.003308026901,2.6058419324979e-06,2.99490197157591e-05
"69717",1437,"Gm10499",-2.43290883631117,2.8215430058041,65.8847325037232,2.63234931577435e-06,3.02109495719431e-05
"66111",1324,"Tmed3",-1.74066601748134,6.93325759974037,65.8762661824564,2.63248938178757e-06,3.02109495719431e-05
"68970",3454,"Dcaf12",0.948510825596602,5.54855272556318,65.7946721746854,2.64977495495693e-06,3.03870605193267e-05
"71946",4470,"Endod1",1.5582950289345,4.23527090769964,65.7715723847908,2.65498805919732e-06,3.04245705540058e-05
"68628",1843,"Fbxw9",1.02638593499332,4.4560357893236,65.7481864765478,2.65975697719611e-06,3.04310156093041e-05
"216742",6281,"Fnip1",1.14676782499909,6.26180871455901,65.7448600519483,2.66038441927955e-06,3.04310156093041e-05
"14755",3084,"Pigq",-0.873841735986629,5.36553391270772,65.7402390551252,2.66137832012426e-06,3.04310156093041e-05
"67263",5458,"Zswim6",2.07869496803839,6.03541240170855,65.6816351037604,2.67401716877951e-06,3.0553230451445e-05
"216225",5331,"Slc5a8",1.66826817304514,4.56799463804186,65.6764850612231,2.67920917496416e-06,3.05902417826629e-05
"268449",560,"Rpl23a",0.901849651774885,7.49190922339166,65.6001309928365,2.6915015706906e-06,3.07082098360293e-05
"14672",3262,"Gna11",-0.898571462084287,6.021478771698,65.56723819473,2.69863608347643e-06,3.07672010536087e-05
"70355",4672,"Gprc5c",-0.963289166558013,5.02392004647428,65.5403281388741,2.7044975543687e-06,3.08116030466805e-05
"110172",1169,"Slc35b1",-1.09817023321255,5.8512017465613,65.4698074344082,2.71989318417977e-06,3.09644816353024e-05
"13838",6328,"Epha4",1.81248043845162,5.52003304969409,65.4408739848984,2.7277558494774e-06,3.10122336013892e-05
"380629",3667,"Heca",1.16179858726117,5.69855427381969,65.4299568511319,2.72864740580623e-06,3.10122336013892e-05
"234384",955,"Mpv17l2",-0.90173757973069,4.53030812666459,65.4246677263931,2.73002682006484e-06,3.10122336013892e-05
"329851",1759,"Gm12530",-1.84103379309122,0.399268873251542,65.7865694051708,2.73295503616132e-06,3.10230004648312e-05
"215474",5783,"Sec22c",-1.66767583889533,3.29770394012766,65.2862389484007,2.76088027232889e-06,3.1317298672e-05
"76263",930,"Gstk1",-1.3135102554553,4.22692288729143,65.2666072859169,2.76508859248988e-06,3.13323854355925e-05
"328561",1986,"Apol10b",-2.0659404812255,3.96284374955226,65.3860640251828,2.77061143797669e-06,3.13323854355925e-05
"67231",1936,"Tbc1d20",-0.825736283868803,5.58642923789815,65.2389058761944,2.77104491040832e-06,3.13323854355925e-05
"18648",1832,"Pgam1",-0.813880676181503,5.00975362840112,65.2327169872299,2.77243819162341e-06,3.13323854355925e-05
"212862",3411,"Chpt1",-1.01048078309709,6.42811575588107,65.2277324050129,2.77354996325085e-06,3.13323854355925e-05
"11966",2742,"Atp6v1b2",0.94179087289648,5.56765346768682,65.2226762881271,2.77469408444021e-06,3.13323854355925e-05
"17912",5042,"Myo1b",1.15265737664312,5.74800710848854,65.2162403634907,2.77621136192802e-06,3.13323854355925e-05
"26398",3694,"Map2k4",1.06246792465749,6.01525891582656,65.0839409615291,2.80599995950322e-06,3.16457806807904e-05
