"Length","Symbol","logFC","logCPM","F","PValue","FDR"
7855,"Hip1",-1.73920399093424,4.92986128985829,78.5793602592831,1.02630229810509e-06,1.48312043356239e-05
3503,"Nox4",-2.22769906599043,4.64948842141296,78.5860038371727,1.03019898937056e-06,1.48737946253362e-05
4133,"Sun1",-0.935311331911409,5.9363015339686,78.4887244214151,1.03222546814589e-06,1.48893296118835e-05
6554,"Man2a2",-0.916307018746216,6.86259142728094,78.4212049464093,1.03703940844158e-06,1.4941108959381e-05
1183,"Ssr2",0.955757698331251,7.61756269062609,78.411622319849,1.0377227288737e-06,1.4941108959381e-05
2888,"Tram1",0.907164410902632,6.97292298318106,78.3807699929729,1.03993333944873e-06,1.49591880279746e-05
11153,"Kcnb1",-4.70204912883882,0.700295844310034,69.3460553453868,1.04183376853357e-06,1.4972776132182e-05
4236,"Igf2",3.93601492730184,3.92182305989561,78.3068691016825,1.04556401165841e-06,1.50026681903229e-05
2728,"Ptpn22",3.08015359251476,1.29886696888897,78.3855748164197,1.04582915185653e-06,1.50026681903229e-05
7015,"Nktr",0.97872569853138,7.75965845707187,78.0763486457733,1.06203431690335e-06,1.52211963168261e-05
937,"Ubd",3.38605210581361,2.54196169541967,77.8555445706864,1.06716173154611e-06,1.52807024905574e-05
2119,"Fam110a",0.97170689076101,7.07311350981027,77.8746246980043,1.0769813915104e-06,1.54072269388223e-05
4535,"Zbtb6",-1.11120410662214,3.58357346364719,77.8349098958481,1.08011859519201e-06,1.5438008935842e-05
2035,"Susd4",1.49635031071163,2.37493728803714,78.1367188897359,1.08192427180943e-06,1.54497208002687e-05
4681,"Tmem64",0.967675095397304,6.2261931318699,77.7431888603709,1.08685254703885e-06,1.55059609739195e-05
7050,"Atp2b2",3.18920939129656,6.60816554282717,78.0582298413984,1.09726549140112e-06,1.56402765448576e-05
1024,"Tppp3",-2.48009019319606,6.37556345557639,77.5719913910375,1.10008438253898e-06,1.5641771345212e-05
970,"Rnase1",2.55584804083835,2.32792605111239,74.1045569650707,1.10038797751761e-06,1.5641771345212e-05
1675,"Tox2",-3.11949187421699,3.27181786050119,77.865325746095,1.10096956221926e-06,1.5641771345212e-05
8348,"Nfatc2",-1.59740990271847,7.24286942162962,77.5555601486849,1.10136442986076e-06,1.5641771345212e-05
2271,"Creb3l1",1.58057375706242,4.90027191073976,77.4388862801548,1.11023979648415e-06,1.5753538416598e-05
9754,"1700025G04Rik",0.952008798202075,7.19616930426376,77.4061379024666,1.1126457213794e-06,1.57647168001477e-05
2109,"Slc35c2",1.03974567135982,5.17890794673983,77.4014416443987,1.11304033073498e-06,1.57647168001477e-05
2022,"Ggt1",-1.08744396729687,6.38394013627205,77.2847215165595,1.12211449796833e-06,1.58788831171399e-05
4683,"Irf4",-2.68475151462688,0.79095384891649,77.5789061139398,1.13335039612877e-06,1.60234060968927e-05
1033,"Cope",0.822361032881515,6.72081305069484,77.1071764609018,1.13612218558956e-06,1.60481100426154e-05
14892,"Lrp1",-1.45886288956724,8.09278746635238,77.0247826710798,1.1427455349717e-06,1.61271250498484e-05
5451,"Cc2d2a",-1.56990413315058,3.84138238048482,77.0062803797031,1.14626669984726e-06,1.61622572935259e-05
2742,"Atp6v1b2",1.00526876860836,5.56765346768682,76.9173755945395,1.15133351093725e-06,1.62191002237698e-05
3074,"Pvt1",-1.96171972553839,2.99125313919991,76.7940814314571,1.16187025786426e-06,1.63386034398423e-05
6152,"Zfp521",-1.76715006618763,4.20746285891255,76.7991448389467,1.16190260019051e-06,1.63386034398423e-05
3675,"Mmut",0.929986855335431,5.42060381856406,76.7363261316829,1.16605234863062e-06,1.63822511581154e-05
4760,"Kansl1l",-1.29642227339111,5.63994891420172,76.6575051719454,1.17260362324901e-06,1.64595302492793e-05
1910,"Macroh2a2",-2.24629054570352,3.47706980774258,76.6102310999275,1.18128716363577e-06,1.65665742330836e-05
5042,"Myo1b",-1.10423971258946,5.74800710848854,76.5102155518751,1.18478625826588e-06,1.65970135636632e-05
1457,"Gm16144",-2.2456643256004,1.64789703546724,73.0988436078141,1.18557664715858e-06,1.65970135636632e-05
3902,"Atg9b",-2.15278090427699,1.42039633842462,76.9470050883232,1.18862360719974e-06,1.66248114346286e-05
2780,"Lrrc59",1.0249995101912,7.92902128537611,76.4345853336377,1.19107299266844e-06,1.66442091259154e-05
4331,"Col8a2",-3.41123313979632,1.76423525877165,76.6799845212955,1.19915340319611e-06,1.67421907852648e-05
6199,"Iqsec2",-1.07166966341269,4.76061416773756,76.242838667969,1.2074072116409e-06,1.68363290075346e-05
1673,"Samm50",0.861587064609544,6.32821478830753,76.2286801666353,1.20850978524185e-06,1.68363290075346e-05
3148,"Abhd5",1.45356254998524,7.29744346679721,76.2215362769727,1.20912034047089e-06,1.68363290075346e-05
1615,"Sectm1a",1.2198046803019,5.64489115039612,76.1009013897946,1.21973949513744e-06,1.6968692014276e-05
3226,"Trpv4",-3.47785967673684,4.94464152783331,76.5291553439824,1.22079258857893e-06,1.6968692014276e-05
1251,"Fam3d",4.79089211608517,-1.37816776601525,51.2470926143618,1.22247460817139e-06,1.69770077455716e-05
5565,"Rnf24",-1.0806401868224,4.6966808018832,76.0203109561517,1.22657235154269e-06,1.70188271806167e-05
1508,"Fads2",1.12035405379597,7.79776965985435,75.9521316685399,1.23239645002265e-06,1.70845047695618e-05
5062,"Rcan3",-1.29293862656119,3.53623006080219,75.7840912360744,1.24738008372317e-06,1.72769310446715e-05
3719,"Ugcg",1.22289001467826,5.56570320446331,75.7438924133821,1.25075130946846e-06,1.73083209035542e-05
4546,"Kcnd2",-2.78558089568357,-0.0532459667923421,61.0880543393318,1.26470784167603e-06,1.74860091260856e-05
595,"Cystm1",-1.29635640407676,3.29804386928432,75.6995655736338,1.27332460552666e-06,1.75896207632938e-05
5083,"Spire1",-1.74058161818424,4.27305569657163,75.3582876118668,1.2857807939478e-06,1.77460406495087e-05
2934,"Abcb6",1.00641403143901,4.16025161654185,75.2129071508367,1.29906113370317e-06,1.79135498762853e-05
5450,"Kitl",-1.30291948741466,9.30337042971842,75.199153792436,1.30026488728346e-06,1.79143794716759e-05
3410,"Med24",-1.07211189995545,6.13857774948684,75.1423870377678,1.30555930695141e-06,1.79715171734568e-05
3719,"Hs6st1",0.873876834436594,7.24703436183801,75.0854792270512,1.31088224683668e-06,1.80289467925344e-05
8721,"Ro60",-1.10617751060568,4.32291034995566,74.9865923264624,1.32029056296719e-06,1.81214876626085e-05
1824,"Slc31a2",1.09490729477509,3.87368826196219,74.9813920602117,1.32082868860681e-06,1.81214876626085e-05
3572,"Ahnak2",-5.37659825096644,0.497753807439434,58.2832069152338,1.32201246965144e-06,1.81214876626085e-05
2828,"Cs",1.00463633237796,8.09102534348844,74.965088317429,1.32223813586731e-06,1.81214876626085e-05
1890,"Naprt",-2.76930625603766,2.82305680166606,74.9966005280728,1.33209563981254e-06,1.82406277951603e-05
11804,"Psd3",1.28180308100282,5.77930865523083,74.679806771628,1.34961369844815e-06,1.84556707011975e-05
2455,"Bin1",0.884811159160648,5.34721186471528,74.6742207451419,1.35015631175055e-06,1.84556707011975e-05
1900,"Lmo2",1.84643779202377,3.50425636865368,74.6549242267706,1.35342489984183e-06,1.84799736208449e-05
1445,"Prdx3",0.85895620695805,5.75319855880273,74.6317101706355,1.35429363017746e-06,1.84799736208449e-05
4393,"Gpd1l",1.26325517338241,6.14803513085441,74.5865371315898,1.35869972803603e-06,1.85239610441118e-05
3545,"Rap2c",1.28499051161559,5.98144561441464,74.4811478198637,1.36905747082617e-06,1.8648943722167e-05
4576,"Mmp16",-1.70553997077815,1.8176506998312,68.9592604443816,1.37256978507781e-06,1.86805435996906e-05
3838,"Pygb",1.37593084275628,7.08505945224039,74.4119927954864,1.37590195429254e-06,1.8697660250448e-05
3674,"Ctsa",1.14553916958556,6.76708519556468,74.4088437952083,1.37621463573358e-06,1.8697660250448e-05
10579,"Pgap1",-1.33066967261517,3.07822610502448,74.3198700817494,1.38546360433584e-06,1.87977316021064e-05
3823,"Zc3h7a",0.834500118361137,6.77143799908505,74.3109135454121,1.38598021068834e-06,1.87977316021064e-05
3305,"Zfp703",1.385028825974,7.38221859616643,74.1304952988141,1.40418309665755e-06,1.90281385892219e-05
2594,"Acot3",2.78218781275973,-0.515508657501176,72.8288847883674,1.43157865085626e-06,1.93826098233909e-05
5204,"Gnptab",1.05962349122133,5.30294457569534,73.8264670399175,1.43549430787972e-06,1.94188413928634e-05
2142,"Klhl3",-2.95703605930175,0.549676911989227,74.2483864350706,1.43904172148482e-06,1.94500332761516e-05
1056,"Rhoc",-1.35677999136004,6.5286430711717,73.744006119137,1.44412301330615e-06,1.95018853477938e-05
4337,"Lcp1",1.31769164399405,6.10680965686513,73.7268400429205,1.44646102089375e-06,1.95166338434975e-05
2096,"Fam221a",-1.86523410719964,1.95227159321286,73.5581761985567,1.46622448987419e-06,1.97662707692592e-05
3348,"Acadsb",0.790725744576046,6.48263679071541,73.3755036981998,1.48343304953622e-06,1.99581384830773e-05
7677,"Lrp8",1.71016009738316,4.87733811779298,73.3735881065627,1.48370597448769e-06,1.99581384830773e-05
3402,"Gphn",0.897892658068078,5.73683813650085,73.3677223320162,1.48427905092787e-06,1.99581384830773e-05
2089,"Hacd4",-2.62523201946669,1.32810005007842,73.5021025708196,1.48910577093806e-06,2.00058678402613e-05
7295,"Ttc3",-0.866916654553717,6.2703394403504,73.2879387712661,1.49298401788991e-06,2.00407837534237e-05
3295,"Lingo1",-3.36167281764616,0.675825244072688,67.802829566615,1.50272297722007e-06,2.0154242669651e-05
1969,"Cited2",1.75138771839492,6.12362920347731,73.1654640430624,1.50639663397651e-06,2.01696593555726e-05
3267,"Plekho2",1.50532210776083,6.2670250692968,73.1650214387237,1.50644758672327e-06,2.01696593555726e-05
2538,"Rit1",1.09993398086022,4.4615404458785,73.0887438557646,1.51496142897122e-06,2.02663285950761e-05
6168,"Chd3",1.07084529913511,7.06359180599474,73.0052908465444,1.52418423027358e-06,2.03723088457641e-05
772,"Atp5po",0.840397629541173,6.00695646273989,72.9727709535771,1.52782855451248e-06,2.04036098094101e-05
6509,"Trpm6",-2.71439081145114,1.72549534130729,73.0924977135964,1.53217691302036e-06,2.04442515693901e-05
6812,"Iqsec1",-1.01471732813323,5.93475436293562,72.6231892412791,1.56762205004745e-06,2.08871760729338e-05
4721,"Peg13",-1.13510383555988,4.57603110824765,72.6217690912148,1.56803824205363e-06,2.08871760729338e-05
10549,"Chd6",-0.993966464436991,6.52028042523216,72.4718792443129,1.58521231367803e-06,2.10980041578303e-05
2301,"Sytl5",-7.73544810279388,-1.36441213057928,81.2909183897454,1.59907580300683e-06,2.1264450300596e-05
2657,"Rab1a",0.88055687812003,8.27594734101336,72.3139074263765,1.60382411291327e-06,2.13095035867569e-05
2999,"Scin",-1.37936131106389,3.19545544322404,72.3141506010736,1.60756754435418e-06,2.134114032399e-05
1507,"Nipsnap3b",0.95065232472646,4.8799615115979,72.2440223621658,1.61223654948418e-06,2.13850004637339e-05
3218,"Cavin1",-1.22038186550243,8.17689367867168,72.1559250030051,1.62285871198147e-06,2.15076833529524e-05
1293,"Vgll4",1.08203349912761,5.0041910027659,72.1045375666872,1.62889801001735e-06,2.15694736491308e-05
1220,"Socs1",-1.56216081738497,4.85383316909915,72.0245514599845,1.64015702433337e-06,2.17002194140053e-05
1824,"Spdef",-2.19028478367089,0.857455832272438,72.1145151471972,1.64329541468242e-06,2.17233946590718e-05
3705,"Tollip",0.941945395262404,6.96842671858706,71.95664594754,1.64686759713363e-06,2.17522604629834e-05
3809,"Ilrun",0.795179114435807,7.50118127671335,71.9114987862826,1.65240108446883e-06,2.18069612369033e-05
4416,"Dsc2",-1.27050052331046,3.6845754984249,71.8830689450072,1.65648894475055e-06,2.18425078447115e-05
2585,"St6galnac6",-2.4694566244042,3.81359631875062,71.8064698270962,1.66579540816716e-06,2.19467494271981e-05
1767,"C9",2.30237433623054,0.430681821826494,62.8157081320566,1.66753816829139e-06,2.19512482405753e-05
4244,"Zfp799",-1.8032232906244,1.58294515437652,71.6833413804922,1.68291362509149e-06,2.21350478060942e-05
4067,"Ift122",-1.38915810048645,3.97777116962005,71.6251309609106,1.68871279872183e-06,2.21926895905851e-05
1993,"Oas1g",-2.79070044697105,1.15537261131531,71.7227487028215,1.69136977162017e-06,2.22089752493126e-05
7035,"Nup210",-1.88325686634413,4.26996908348921,71.7509389119602,1.70939625190783e-06,2.2426877961588e-05
1725,"Mxra7",-2.11213912333021,2.31259184418902,71.6559224751111,1.71865574590781e-06,2.2529491430666e-05
2223,"Snap23",0.842313421655257,5.65251037047854,71.3572379579859,1.72213946066843e-06,2.25562831533201e-05
2288,"P2rx5",2.29062542205545,1.23843686478725,71.3448074835083,1.72755851299098e-06,2.26018121724856e-05
4010,"Samhd1",-0.876678115616049,5.76165754436823,71.3079864251951,1.72850117986835e-06,2.26018121724856e-05
7488,"Gls",-0.868231340507336,7.85189890959726,71.2865994776966,1.73126729537405e-06,2.26191010692531e-05
708,"Ang5",-5.55845599595393,1.11638587220997,82.6282929232583,1.73697302692656e-06,2.26747353890038e-05
3277,"Acvr1b",0.966509611538059,5.52581652232111,71.1529316571988,1.74870312763796e-06,2.28088546997907e-05
2585,"Leprotl1",-0.937159756066497,4.34037101255253,70.9676487488374,1.77330667029362e-06,2.31105232863141e-05
2599,"Ano10",1.12176976133876,5.54167819201691,70.9418326548589,1.77665164260308e-06,2.31170511412965e-05
3010,"C1rl",-4.39024241875064,0.961481176843226,70.5972264861205,1.77675898973003e-06,2.31170511412965e-05
3037,"Cab39l",-1.08376552157969,5.52901562640448,70.9233752890087,1.77912060019927e-06,2.31285678025905e-05
8391,"Slc38a1",-2.10528549196327,3.89784485743237,70.8656174468637,1.78764649916203e-06,2.32201346678053e-05
3805,"Sema4c",-1.1018285091985,7.25909111768302,70.8361834484764,1.79082799980904e-06,2.32421877522856e-05
1947,"Hcar2",-2.27859989509049,4.5207541007274,70.7807810515029,1.79855532724772e-06,2.33231533123639e-05
2263,"Mxra8",-2.43683814328939,2.59199721328559,70.7359464648011,1.80613274929135e-06,2.34020426117858e-05
904,"Batf",-2.72229451543068,1.62620035553362,70.7256731632362,1.81040171712071e-06,2.34379693377652e-05
4103,"Pam",-0.946317695086676,6.30353978850255,70.5669815234334,1.82758150525667e-06,2.364084581325e-05
4293,"Fam13a",2.45844073465836,5.92577842342123,70.5541367944848,1.82948128263693e-06,2.36458946307818e-05
531,"Tmem95",-2.07645017563064,2.42788714550128,61.7514613989729,1.8330640094229e-06,2.36726691736271e-05
2051,"Cndp2",1.1408962913693,5.52207239139215,70.5021453821468,1.83654665322964e-06,2.36981081736757e-05
5770,"Obsl1",-1.81322942150632,4.76512662678141,70.4063608752659,1.85329086511916e-06,2.3884718106489e-05
2222,"Tmem50b",0.86915339837,4.87638486897277,70.3767667771616,1.85405791366043e-06,2.3884718106489e-05
3302,"Scarf2",-2.12979180894247,4.75872393061224,70.3377478083498,1.85995158565526e-06,2.39409544694245e-05
7593,"Nckap5",-2.77650219694124,3.33499984548649,70.3283005061945,1.86246795910901e-06,2.39536622162912e-05
3503,"Slfn10",-2.15962157234413,0.0850284643997311,62.6438379285183,1.86686047072788e-06,2.39904587973357e-05
4758,"Rnasel",2.07379122506644,5.18128037620171,70.2824545535869,1.87055765006874e-06,2.40182668756777e-05
2820,"Cdc42se1",0.876084114028295,7.09023358905429,70.1763731650224,1.88243050201369e-06,2.41509204046229e-05
1917,"P2ry6",-2.45191127183983,0.817551619646145,70.3460924045589,1.89019192833779e-06,2.42306518473089e-05
1446,"Cldn10",-3.75754330325013,3.16732383252341,67.2750630815744,1.89788171508364e-06,2.43093352958178e-05
4396,"Iars1",1.12434072049542,5.88399013634506,70.005479131598,1.90704149733194e-06,2.4406703476883e-05
752,"Ypel4",-2.06033329204918,0.881927060099872,70.0574383423706,1.92900075627356e-06,2.46675892628778e-05
1773,"Gabarapl1",1.06470958088352,5.94120828406742,69.8292180892309,1.93280990178729e-06,2.46961395689216e-05
10343,"Lama3",-2.47488288006818,9.00391877735631,69.79950519809,1.93761987575623e-06,2.47374208261788e-05
4990,"Entpd5",0.918707223841911,4.32482738557255,69.7125117563613,1.95015514697134e-06,2.48771827176759e-05
3456,"Tmem67",-1.8385428249838,2.94951815047078,69.6289137940052,1.9637644220693e-06,2.503040656771e-05
2646,"Tatdn2",0.867844002100827,6.25747158375096,69.4988839095045,1.98220445223398e-06,2.52449046701181e-05
4625,"Rb1",-1.37869521433491,6.28063020943221,69.460103440989,1.98810057530514e-06,2.52942538936458e-05
2493,"Otud5",0.956680631038448,6.3070799122795,69.4506009222847,1.98954734757377e-06,2.52942538936458e-05
1848,"Gk2",2.84849179045858,0.583431917331197,68.9907867214173,1.99092339935303e-06,2.52942538936458e-05
930,"Copz2",1.06276774663309,4.22672354388979,69.407655520624,1.99616511108711e-06,2.53402969734032e-05
768,"Orm1",4.41294319809477,3.01813339622528,67.7529272820375,1.99914966421876e-06,2.53576352145643e-05
6075,"Ttll7",2.1815801974637,1.69909431181679,69.4203950669375,2.00164379965092e-06,2.53687298717894e-05
2335,"Tank",1.17657256784318,5.98923277143067,69.338164502643,2.00676778115416e-06,2.54131101792885e-05
921,"Prrt1",-8.14681095668556,-0.83275539643673,66.2203358549635,2.0144392958603e-06,2.54896539334827e-05
6234,"Adamts12",-2.33803215164579,2.72591540784126,69.2943900301572,2.01884315006839e-06,2.55247602468291e-05
2525,"Ovgp1",1.70193040150343,2.30325303031155,69.2397945274367,2.02312961398196e-06,2.55583269379253e-05
3480,"Letm1",0.868499254561494,6.02146898360964,69.136655405677,2.03806387709766e-06,2.57262454752094e-05
760,"Cxcl17",-3.11403211041574,2.1577344267237,77.7146959242274,2.04313495632075e-06,2.57694920215495e-05
996,"Atp6v0b",0.831151494922714,6.40319415168552,69.043496823538,2.05272313651176e-06,2.58695960848405e-05
4886,"Adamts1",-1.70667948323964,9.66846951517426,68.9675062250773,2.06481185641654e-06,2.60010271147629e-05
1597,"Anxa3",-2.4135062238336,4.89809316243967,68.9495228207732,2.06776213350352e-06,2.60172641135202e-05
4205,"Itga6",1.26075882938203,9.59643259074914,68.8645600375483,2.08122547987773e-06,2.6134160162123e-05
5163,"Ikzf1",1.19121623321334,3.41658783246288,68.9066237668216,2.08133598627102e-06,2.6134160162123e-05
1370,"Tmem200b",-2.6396893967633,2.10314767390171,68.9246553699669,2.08266425708014e-06,2.6134160162123e-05
2986,"Washc1",0.999445222995157,4.56513049401244,68.8491346871252,2.08372588844504e-06,2.6134160162123e-05
2745,"Gtf2h1",0.789970979224064,5.98112087579718,68.7941832111139,2.09256544358186e-06,2.62240301389678e-05
1473,"Npdc1",0.862048864752678,6.35656332576344,68.6963451002348,2.10844480821991e-06,2.64019088095643e-05
2819,"Dynll2",0.859595163141069,7.66241618170198,68.6649911135897,2.11356053253919e-06,2.64221695052679e-05
1169,"Slc35b1",1.1437995623839,5.8512017465613,68.6542715388322,2.11531901968846e-06,2.64221695052679e-05
2758,"Zfp991",-2.2050907497521,1.21049262324153,68.8673980452835,2.11665683597266e-06,2.64221695052679e-05
2049,"Tmem176b",1.27374610886439,8.78972348182339,68.6451329330092,2.11680962203072e-06,2.64221695052679e-05
1874,"Rtn4r",1.75582381052871,3.6514772551458,68.6357216046026,2.14348771046973e-06,2.67338654335257e-05
2699,"Snx10",-1.89422332051879,3.59949598006626,68.4233340082733,2.15381473041193e-06,2.68412949498034e-05
876,"Srp19",0.864450088524346,4.54657661899983,68.3820195985735,2.16046909112077e-06,2.69028205980977e-05
4229,"Zfp395",-0.907970097014194,4.97167966942489,68.3485987973493,2.16604133765058e-06,2.69507843957874e-05
4621,"Esrrb",-1.60187671632312,2.95902867811859,67.6320195712789,2.17245786018581e-06,2.70091685554054e-05
2700,"Flot2",-1.01283544308085,6.36660294352226,68.1288280788133,2.20340372732493e-06,2.73410090084532e-05
3361,"Qsox1",1.3177417183536,8.09590649800211,68.1268332177566,2.20370697508725e-06,2.73410090084532e-05
4393,"Crat",0.96692477355222,4.59627539648124,68.109143839115,2.20676668517986e-06,2.73410090084532e-05
2498,"Lrrc36",-2.82381448651394,1.2420530097933,68.17146131053,2.20701498547671e-06,2.73410090084532e-05
913,"Mydgf",0.79256800696316,6.02882743742103,68.1025847155174,2.20787592695138e-06,2.73410090084532e-05
2399,"Myc",1.30256438304019,8.51871894399082,68.0628729942561,2.21471283995422e-06,2.74040099825299e-05
903,"Hspb1",-1.81830314442537,8.27638086999394,68.0026191141316,2.22520487272349e-06,2.75121028659932e-05
6938,"Sorl1",-1.57125255740497,6.3029609245265,67.9746361987697,2.23004777513391e-06,2.75502353292372e-05
1706,"Slc25a30",-1.57311753644979,3.33609622045056,67.908306299247,2.24195985501118e-06,2.76755722054769e-05
1253,"Gtf2b",-0.989689328983926,4.77637101620122,67.8822639487773,2.24622901062486e-06,2.76846876234401e-05
4268,"Afg3l1",0.761305036970258,5.86568557235036,67.8817779710069,2.24623287388397e-06,2.76846876234401e-05
4777,"Tnfrsf19",2.6807537676827,2.55227223470922,67.5341759068188,2.25120211623219e-06,2.77241204015544e-05
3605,"Tspan15",1.68232157714096,4.98900451476356,67.8430100919409,2.2532360155335e-06,2.77273701361605e-05
1450,"Klk11",-2.4381901232654,2.77450212352822,59.1790215932825,2.26325390283244e-06,2.78233217583825e-05
4263,"Septin9",0.96039474689816,6.42971484151869,67.7676909709969,2.26635229288357e-06,2.78233217583825e-05
1160,"Sult5a1",-4.34678871359828,0.755770264716984,66.9376263268045,2.26636186171057e-06,2.78233217583825e-05
1837,"Acads",0.807255229983735,4.73034563236505,67.7515807606781,2.26926448805962e-06,2.78371403331667e-05
3751,"Antxr2",-2.03446583957045,4.00177925440432,67.8148124358291,2.27255125185876e-06,2.78556458218838e-05
3047,"Dbn1",-1.44493146386523,4.86896561692915,67.6646887772946,2.28500667197315e-06,2.79864186993428e-05
1888,"Serpinb6a",-1.24178290367381,6.11627244017262,67.5402186230617,2.30715882472291e-06,2.82356585853785e-05
3844,"Hmgxb4",-1.24195136934061,3.99799102465551,67.2579203309272,2.35904494711892e-06,2.88481179520827e-05
1790,"Car2",2.17089737952944,6.54518607426503,67.2445837194259,2.36249802896241e-06,2.88678093788581e-05
1871,"Phgdh",1.33536406948148,5.22853823829398,67.1806788644086,2.37330542728884e-06,2.89772638491657e-05
1776,"Gsdmd",-3.24949954857448,2.5384002343866,67.5860157615477,2.3811785125462e-06,2.90507487531435e-05
6053,"Tgfbr3",1.04942358171025,8.20897413537256,67.1144715198058,2.38568368108493e-06,2.90830621511248e-05
1230,"Atg101",1.13765737419119,4.70136283135144,67.0610654500818,2.39580887942159e-06,2.91585788067839e-05
3595,"Cyp2j6",2.55636479336377,3.33666681883326,67.0591885191934,2.39718060662986e-06,2.91585788067839e-05
3435,"Mdfic",1.33445290946364,4.45889606666781,67.0526903715651,2.39746246429223e-06,2.91585788067839e-05
3871,"Cspg5",2.58426996099019,1.59246830156363,67.268018154965,2.4037669790965e-06,2.9212575428663e-05
1693,"Coq9",0.934461906855793,5.05629094612075,66.999397183186,2.4074850321559e-06,2.92350798672265e-05
1667,"Slc25a17",-1.00231521037725,5.97216916009824,66.9883521778656,2.40955018939006e-06,2.92374931965881e-05
2969,"Muc13",-5.3678016484214,1.78419727014104,64.2291656956148,2.41794029779789e-06,2.93165903753901e-05
1787,"Trim55",6.24082675786024,-0.714498598535619,60.7922710809214,2.43939632031093e-06,2.95538618388791e-05
4361,"Ephb4",-1.17328698956827,5.6961900394753,66.7574390958899,2.45404190656484e-06,2.96917129251747e-05
1781,"Meis3",-1.28888942418266,3.52759271137351,66.7563220758057,2.45517716414627e-06,2.96917129251747e-05
3594,"Acss1",1.55942137604402,5.57174542266131,66.7560189486144,2.45646089696945e-06,2.96917129251747e-05
1910,"Hebp2",-1.62813649153177,3.45681946597225,66.7174193942769,2.46334620353261e-06,2.97317526010755e-05
2137,"Tifa",-2.38648611335058,2.60363313267717,66.7554610466641,2.46356941437575e-06,2.97317526010755e-05
1204,"Atp6v1e1",0.747111619392862,6.6637555038473,66.6846354645256,2.4681781692952e-06,2.97644426651342e-05
1119,"Tmem176a",1.16567700914698,7.31942268063771,66.6737929344849,2.47030079148627e-06,2.97671245374095e-05
2345,"Got2",0.779160195929887,6.0145860875204,66.6517740654054,2.4746223878857e-06,2.97962795589773e-05
4780,"Prag1",-2.01527235688783,5.3948569346396,66.4261445868993,2.51948749681526e-06,3.03131886617596e-05
2394,"Sult1d1",3.00720097984778,0.607189684053406,74.9082062926426,2.52551114658643e-06,3.03623423724302e-05
2950,"Limd2",0.970949380888232,4.69267762185525,66.2782746725359,2.54926392550929e-06,3.06132236214824e-05
1601,"Mrpl9",0.91729971734424,5.06096484014502,66.2733938853041,2.5502877003533e-06,3.06132236214824e-05
3563,"Mical1",-2.21161295925313,3.61025387174124,66.446376399479,2.56878411402632e-06,3.08116410001702e-05
2760,"Aqp1",-2.33518274134516,6.38335221023412,66.1375598611778,2.57816081235429e-06,3.08859212300255e-05
2923,"Exoc3l4",-2.27800503134145,3.25900128493939,66.3567487519119,2.57975015630163e-06,3.08859212300255e-05
4657,"Htr4",-2.49294289676551,1.38992699980146,47.6666377650323,2.58089185382084e-06,3.08859212300255e-05
5989,"Xpot",0.959538471293446,5.90535369031406,66.0519056206425,2.59573499783748e-06,3.10398387336826e-05
2149,"Fbxo6",-1.11972333006115,3.69267375938803,66.0393221087448,2.59878872769905e-06,3.10526509682728e-05
6487,"Dcbld2",-1.22076871342093,4.94109182869239,66.0083813897353,2.6051327308938e-06,3.10864820293335e-05
3315,"Mgat1",0.814106990547355,5.81105284671362,66.0045389702072,2.6055889501765e-06,3.10864820293335e-05
5037,"Bcl2l11",-1.00724045816321,6.45369124535368,65.9634699490374,2.61423788822123e-06,3.11496272978406e-05
4963,"Stard8",-1.91558855194009,3.92121096872488,65.966886451077,2.61485859538209e-06,3.11496272978406e-05
2915,"Sec23b",0.93390640819815,6.30361950107793,65.9183563780171,2.62362964169034e-06,3.12303634780237e-05
1460,"Rprm",4.57996022758841,-1.2664025039078,53.4198284216414,2.63683840126175e-06,3.13637612420389e-05
3198,"C9orf72",-1.2023907631783,4.67793009731298,65.8155043942381,2.64549067426567e-06,3.14428007681121e-05
2498,"Zdhhc2",-2.58089769848683,0.995579404565246,65.9026588323991,2.64775953616779e-06,3.14459083654802e-05
5172,"Ly75",-1.90946885182865,3.62538147884756,65.7645045646412,2.66086204154501e-06,3.15775786975777e-05
1758,"Eno1b",0.994207297045681,8.78985971363472,65.6839671126894,2.67342268219539e-06,3.17026240095313e-05
4993,"Zfp719",-1.50445031415489,3.41217121094139,65.6731389388391,2.67622991162791e-06,3.17119073870281e-05
686,"Nat8f7",4.83783851237675,0.87540781142035,64.1086378400518,2.68184457629023e-06,3.17492945147909e-05
1437,"Upb1",3.25551089688873,1.24285161411591,65.7454217930009,2.68343861714543e-06,3.17492945147909e-05
4057,"Zfp60",-2.5846340752259,1.65030471981388,65.6404362181261,2.68804359505215e-06,3.17797757860316e-05
5035,"Il1r1",-1.59704704171038,3.8208463632843,65.5981524941587,2.69220275179071e-06,3.18049442736059e-05
7515,"Mpdz",-1.4349949462205,6.46961799588528,65.5596336147861,2.70044929935445e-06,3.18717888544093e-05
3110,"Fgd3",1.59356599147967,1.92564746476416,65.8542920160829,2.70193870888869e-06,3.18717888544093e-05
2386,"Trabd",1.12137479412845,5.84991106172216,65.5427938340642,2.70396472310947e-06,3.18717888544093e-05
2325,"Traf1",-2.33386075331345,2.57349995367968,65.5287760142059,2.70995388844969e-06,3.19183666635822e-05
5821,"Abcg1",-2.02935383701397,2.95703982288996,65.4682665543777,2.72131219867526e-06,3.20128640514496e-05
